"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000037563",37648.4150428003,0.193379333154793,0.132647651472963,1.45784211787729,0.144884066055254,0.594863909828908
"ENSMUSG00000097415",1045.08168832773,0.216707555246123,0.148668188429059,1.45765921772519,0.144934498289106,0.594863909828908
"ENSMUSG00000038264",522.782167741119,0.209975814744197,0.14398871408693,1.45827967195699,0.1447634710125,0.594863909828908
"ENSMUSG00000002699",866.536335875107,-0.385534838636405,0.264503394992601,-1.45757992500319,0.144956366359206,0.594863909828908
"ENSMUSG00000035711",2286.00181478441,0.333644609403482,0.228853976694052,1.45789299457759,0.144870039886156,0.594863909828908
"ENSMUSG00000097414",34.9277637112901,-0.53030320418122,0.363648338256113,-1.45828578984935,0.144761785394878,0.594863909828908
"ENSMUSG00000005299",962.876708708853,0.228073281088094,0.156495359145763,1.45738047653964,0.145011383250708,0.59490708624178
"ENSMUSG00000066677",343.415685159267,0.264091323908275,0.181303298132591,1.45662724632367,0.14521930243363,0.595029749781685
"ENSMUSG00000045078",818.11370412766,0.298175056167859,0.204666654181799,1.45688147079885,0.145149101637133,0.595029749781685
"ENSMUSG00000007891",1854.28624488801,-0.265165252225427,0.182032990660408,-1.45668788533012,0.145202555396208,0.595029749781685
"ENSMUSG00000039199",19.0788530674239,-0.826186601989943,0.567155281177726,-1.45672028350741,0.14519360840393,0.595029749781685
"ENSMUSG00000029621",864.890535054685,-0.237560324283011,0.163133431128538,-1.45623323582172,0.145328154709382,0.59511100412387
"ENSMUSG00000031864",340.973469405933,0.186098856064027,0.127782253469907,1.45637481739867,0.145289033138264,0.59511100412387
"ENSMUSG00000074796",12.4884104156997,-0.953989557003209,0.655769364199363,-1.45476383784404,0.145734652628321,0.595951125529581
"ENSMUSG00000028763",72.4189816434482,-0.509337625049461,0.350027727857174,-1.45513507791957,0.14563186976412,0.595951125529581
"ENSMUSG00000015341",1012.4927355064,-0.192367689162926,0.132242344436707,-1.4546603055347,0.145763326857277,0.595951125529581
"ENSMUSG00000032469",258.280788507178,0.181546744597416,0.12474904392959,1.45529567905854,0.145587422356319,0.595951125529581
"ENSMUSG00000032609",16.8164108261654,0.69291810844229,0.476387840003908,1.45452517939292,0.145800757786631,0.595951125529581
"ENSMUSG00000024480",414.966024693075,-0.310328571071912,0.213347201445198,-1.45457061995549,0.14578816959747,0.595951125529581
"ENSMUSG00000026883",58.9462716726726,-0.513471027610529,0.353121871594867,-1.45409012840652,0.145921320072479,0.596261628780272
"ENSMUSG00000030733",538.559754500301,0.300954011156795,0.207000212874236,1.45388261672774,0.145978853037306,0.596314471466174
"ENSMUSG00000000355",377.351528654954,-0.204880528369677,0.140952563860479,-1.4535424029071,0.146073215459727,0.596483704243906
"ENSMUSG00000005800",85.482097177864,-0.609002381022674,0.41903764044744,-1.4533357441885,0.146130557544009,0.596483704243906
"ENSMUSG00000021428",441.618979001043,0.200090919985587,0.137685054135571,1.45325083569759,0.146154122296413,0.596483704243906
"ENSMUSG00000002455",1040.74840472361,0.205378787820905,0.141388544492509,1.45258435581241,0.146339192245591,0.596692589302698
"ENSMUSG00000073775",326.154007052604,0.236965916648845,0.163118336647802,1.45272396420086,0.146300410569411,0.596692589302698
"ENSMUSG00000111333",11.02908112754,-1.19381663832061,0.821825500386839,-1.45264005285632,0.14632371927586,0.596692589302698
"ENSMUSG00000020211",989.014332119291,0.265763027913284,0.183001793877065,1.4522427473679,0.146434120488881,0.596830908180097
"ENSMUSG00000021461",108.023265782516,0.313825840715549,0.216112507829132,1.45214103463032,0.146462394146514,0.596830908180097
"ENSMUSG00000068744",26.3732637644067,0.547375030920707,0.377004162842625,1.45190712694915,0.146527430616996,0.596905797600394
"ENSMUSG00000058385",73.5721884435885,0.465044421568878,0.320332833283602,1.4517538424079,0.146570062342714,0.596905797600394
"ENSMUSG00000037405",1059.97983878558,-0.235067526288753,0.161947674362349,-1.45150294509819,0.146639862752753,0.597008211024453
"ENSMUSG00000036832",25.4502726471219,-1.0677395853369,0.735844194542485,-1.45104030616261,0.146768637007045,0.597085497426392
"ENSMUSG00000028480",616.248348713352,-0.436205648996857,0.300620886436853,-1.45101577660501,0.146775467154631,0.597085497426392
"ENSMUSG00000060036",37049.310433618,0.13935759404489,0.0960455304477905,1.45095345296306,0.146792821992562,0.597085497426392
"ENSMUSG00000036822",553.799239590504,0.335302943048597,0.23128286627995,1.44975262734222,0.147127514211367,0.598264861619824
"ENSMUSG00000031397",11.3568737106448,-1.00109054578223,0.690800727246808,-1.449174134156,0.147288959026911,0.598739246637216
"ENSMUSG00000078716",27.9479444451374,0.530044786736057,0.365907677956911,1.44857519715253,0.147456251930277,0.599237108908148
"ENSMUSG00000025224",723.105021006224,0.197215426412099,0.1361793490037,1.44820362158392,0.147560112047948,0.599476966904002
"ENSMUSG00000039354",336.494136534852,0.195682687891298,0.135187159414417,1.44749463439372,0.147758438135042,0.599526037399953
"ENSMUSG00000103285",18.7422312110248,-0.935045194287964,0.645941140289987,-1.44757027531671,0.147737269280211,0.599526037399953
"ENSMUSG00000028420",165.715215542522,-0.284798114576532,0.196759723723483,-1.44744111847186,0.147773416491187,0.599526037399953
"ENSMUSG00000040195",133.312880311883,0.311536501794865,0.215244798993758,1.44735902215179,0.147796396355291,0.599526037399953
"ENSMUSG00000024146",655.010712996428,-0.236468995437848,0.163363113875938,-1.44750543637059,0.147755414953912,0.599526037399953
"ENSMUSG00000031585",323.788578397007,-0.210326117485896,0.145361811840625,-1.4469145288069,0.147920863441805,0.599725901259596
"ENSMUSG00000025204",1302.52447391639,-0.219034172472568,0.151385595320253,-1.4468627084975,0.147935379383257,0.599725901259596
"ENSMUSG00000026496",3192.32027790107,0.280007980092456,0.193617623042726,1.44619056722262,0.148123758697632,0.599750174793106
"ENSMUSG00000073889",65.8303099695751,-0.567166292423677,0.392220018780203,-1.44604116380279,0.14816565649526,0.599750174793106
"ENSMUSG00000083012",438.600748062356,0.386427583078667,0.267200501018854,1.44620830277335,0.148118785647375,0.599750174793106
"ENSMUSG00000038013",406.549380291086,-0.185627596380792,0.128316875859133,-1.44663431943725,0.14799936885704,0.599750174793106
"ENSMUSG00000021710",154.876367032332,0.245369387660617,0.169658454826253,1.44625499455302,0.148105693877465,0.599750174793106
"ENSMUSG00000017221",1193.45537950429,0.180392327153251,0.124783133724466,1.44564671337375,0.148276317308262,0.600016453514365
"ENSMUSG00000104449",29.3689533860513,-0.863013962465366,0.597167858608755,-1.44517818570471,0.148407842083852,0.600366973876277
"ENSMUSG00000028057",405.881491046774,-0.220902513515302,0.152889187774233,-1.44485373185122,0.148498974758651,0.600553929982808
"ENSMUSG00000027525",16.0693320994011,-0.962495920257318,0.666360004818848,-1.44440829776237,0.148624157995551,0.600761693272247
"ENSMUSG00000029176",408.962356524304,-0.223575986875035,0.154793651789839,-1.44434855234619,0.148640954765473,0.600761693272247
"ENSMUSG00000100629",12.0867144448801,-1.11417874835834,0.771489682079751,-1.44419137966276,0.148685149067903,0.600761693272247
"ENSMUSG00000037126",569.803028338649,0.374934235385126,0.259718246555896,1.4436191540529,0.148846134002838,0.601230456682159
"ENSMUSG00000092060",49.2579906963786,-0.702457034995903,0.486740655742954,-1.44318545555576,0.148968235560063,0.601360298743372
"ENSMUSG00000085178",83.7326597204401,0.556287623437897,0.385435054402295,1.44327200415268,0.148943862945826,0.601360298743372
"ENSMUSG00000037341",317.63242435738,0.29609548594629,0.205503410439049,1.4408300344685,0.149632706087801,0.601532090683238
"ENSMUSG00000046993",15.9444935056857,-0.646830386637729,0.448746676600364,-1.44141543629474,0.14946735189646,0.601532090683238
"ENSMUSG00000028343",1215.31587279936,0.139870001587027,0.0970458006795337,1.44127824808111,0.149506089937645,0.601532090683238
"ENSMUSG00000048163",3123.49648761997,-0.278617584217618,0.193379020724656,-1.44078495781778,0.149645444345941,0.601532090683238
"ENSMUSG00000096916",68.8667353404914,0.410566532194487,0.284865349749878,1.44126525937598,0.149509757974702,0.601532090683238
"ENSMUSG00000030598",21.6094614564961,-0.934339271227811,0.647809435999616,-1.44230574503142,0.149216140199145,0.601532090683238
"ENSMUSG00000030651",69.564694077437,0.617066104378218,0.428141817732392,1.441265671376,0.149509641623993,0.601532090683238
"ENSMUSG00000034591",131.426798734323,0.30400693419666,0.210711488886575,1.44276392238064,0.149086985407775,0.601532090683238
"ENSMUSG00000032028",337.791485394402,0.304438060141852,0.211367703329204,1.44032439841432,0.149775641726589,0.601532090683238
"ENSMUSG00000034007",272.734910594681,0.244626906373866,0.169584931347604,1.44250379104996,0.149160302887566,0.601532090683238
"ENSMUSG00000047462",246.085050901876,-0.584478379414509,0.40573055854791,-1.44055794443073,0.14970960887327,0.601532090683238
"ENSMUSG00000034617",193.513137998563,0.238445928420358,0.165406402721467,1.44157616934505,0.149421975208595,0.601532090683238
"ENSMUSG00000022339",408.36093038935,0.247127074902412,0.171367791150444,1.44208589749201,0.149278142938023,0.601532090683238
"ENSMUSG00000022442",91.0128630831845,0.421126537370005,0.292273214656876,1.44086599883743,0.149622543472302,0.601532090683238
"ENSMUSG00000084866",27.7843397301057,0.738387782343253,0.511852996318985,1.44257782537839,0.149139433663536,0.601532090683238
"ENSMUSG00000024911",338.519669687356,-0.291930155844876,0.202477083414843,-1.44179356459199,0.149360618891568,0.601532090683238
"ENSMUSG00000016496",344.347710937634,-0.256817876883963,0.178301492310422,-1.44035741684564,0.149766304739556,0.601532090683238
"ENSMUSG00000026701",1004.79304543291,-0.161948540896892,0.112489436880256,-1.43967776342667,0.149958587370983,0.601772573917422
"ENSMUSG00000014195",2941.01858348707,0.142372870094443,0.0988832014148458,1.43980846147107,0.149921596609524,0.601772573917422
"ENSMUSG00000061731",173.552740503754,-0.393506754857075,0.27333776621625,-1.43963551141979,0.149970547217117,0.601772573917422
"ENSMUSG00000040952",31050.5595114703,0.223676991176021,0.155415542862478,1.43921892917715,0.150088503868672,0.602065195536796
"ENSMUSG00000055912",18.0266875504904,-0.771437117813506,0.536299754087127,-1.43844391487112,0.150308140000803,0.602584657214614
"ENSMUSG00000017417",83.5228205979129,-0.438494159296632,0.304818000622674,-1.43854417521566,0.150279712803532,0.602584657214614
"ENSMUSG00000025876",12.594812921087,-0.825811943977684,0.574206726663585,-1.43817880500294,0.150383327366193,0.602705361776377
"ENSMUSG00000089844",134.878490624203,0.317162439728705,0.22056938157939,1.43792595988463,0.150455063059872,0.602812164552139
"ENSMUSG00000027165",30.3982963204832,-0.540650537939717,0.376045467341228,-1.43772651153677,0.150511667747493,0.602858297718389
"ENSMUSG00000052310",524.366027837747,-0.241379142822574,0.16796579125937,-1.43707323385772,0.150697185716272,0.603213304987571
"ENSMUSG00000029763",459.81861940123,0.22139943480875,0.154084672786296,1.43686864374768,0.150755321096008,0.603213304987571
"ENSMUSG00000035673",807.177286996079,-0.181894499887571,0.126598792075494,-1.43677911064982,0.150780767783729,0.603213304987571
"ENSMUSG00000002768",724.734022969982,0.162593408629819,0.113135074812738,1.4371618076794,0.150672022289771,0.603213304987571
"ENSMUSG00000032204",28.7221280040154,0.642418307633574,0.447310392595747,1.43618015200947,0.150951085284296,0.603714032381407
"ENSMUSG00000024078",225.001934160165,0.224846933072787,0.156589695730148,1.43589865236258,0.151031182032914,0.603853739168678
"ENSMUSG00000025757",191.552038106751,-0.386816473388831,0.269472169564686,-1.43545982508586,0.151156108725527,0.603873274332618
"ENSMUSG00000025473",333.233557366537,-0.426045886884175,0.29681220644203,-1.43540554477629,0.151171566880424,0.603873274332618
"ENSMUSG00000023827",281.202021674381,-0.26605555431095,0.185315681110687,-1.43568829532584,0.151091057296713,0.603873274332618
"ENSMUSG00000083307",74.1385269606975,0.448745137045081,0.312768172180271,1.43475320368096,0.151357437314214,0.603894042641313
"ENSMUSG00000054199",281.425500173623,0.263156674962005,0.183382752462028,1.43501322468423,0.151283329117675,0.603894042641313
"ENSMUSG00000025277",196.959433106368,0.263854269888753,0.183885142148899,1.43488629263533,0.151319502376466,0.603894042641313
"ENSMUSG00000040771",571.964311273379,0.267456025579437,0.186366136227251,1.43511064291909,0.151255571212241,0.603894042641313
"ENSMUSG00000056941",901.497917220063,-0.150958096966269,0.105247816707966,-1.43431095948656,0.151483544183319,0.604036679311354
"ENSMUSG00000048175",161.431560788971,-0.352965694610198,0.24607122999718,-1.43440456088362,0.151456846871887,0.604036679311354
"ENSMUSG00000092607",342.169241741827,0.203227864934726,0.141746248775991,1.43374422032077,0.151645268036384,0.604164637884402
"ENSMUSG00000041420",83.8669824932441,0.452575608625168,0.315650598310156,1.43378663322054,0.151633160603477,0.604164637884402
"ENSMUSG00000019845",29.3412492216135,-0.568811097603579,0.396756247682265,-1.4336537885072,0.151671085686101,0.604164637884402
"ENSMUSG00000024404",1008.05405102586,-0.155425391440037,0.1084187826516,-1.43356517790365,0.151696386640085,0.604164637884402
"ENSMUSG00000047215",35699.9879251825,0.220808590864029,0.154116038134104,1.43274245521347,0.151931451844216,0.604380693590351
"ENSMUSG00000105071",18.5823204267246,-1.13425145288374,0.791620973644082,-1.43282137619777,0.151908890820754,0.604380693590351
"ENSMUSG00000088609",28.2976611522404,0.594207490627891,0.414725319118048,1.43277360516963,0.151922546748202,0.604380693590351
"ENSMUSG00000036106",1180.67960839311,0.295341028224421,0.206129953331772,1.43279044821332,0.15191773185332,0.604380693590351
"ENSMUSG00000096802",15.5291723996415,0.823502253730773,0.575651276870615,1.43055750385466,0.152557074166543,0.604779048461247
"ENSMUSG00000056220",51.8040193384664,-0.616591861444949,0.431057344382485,-1.4304172506984,0.152597300048916,0.604779048461247
"ENSMUSG00000026708",82.4126297265349,-0.322331056314909,0.225352848560533,-1.4303393916422,0.152619634219016,0.604779048461247
"ENSMUSG00000001305",394.984626521809,0.181922000904815,0.127106437416976,1.4312571778565,0.152356521823632,0.604779048461247
"ENSMUSG00000033295",63.0838936182161,-0.722853308392269,0.505256772284609,-1.4306652538743,0.152526175961269,0.604779048461247
"ENSMUSG00000056952",887.54523222923,0.202428812571668,0.141377905867288,1.43182777627,0.15219311590751,0.604779048461247
"ENSMUSG00000003226",1102.33521367046,0.222029350125768,0.155146809960191,1.43109194563999,0.152403865354788,0.604779048461247
"ENSMUSG00000031709",746.285550043023,-0.513260288143502,0.358432598472228,-1.43195761303857,0.152155952361359,0.604779048461247
"ENSMUSG00000022024",1151.74476704644,0.125623318264223,0.0877645077932515,1.43136811705429,0.152324741002966,0.604779048461247
"ENSMUSG00000032103",17.202782470559,0.952297311200998,0.665416927957324,1.43112877233877,0.152393312532814,0.604779048461247
"ENSMUSG00000002031",225.245385487533,-0.301592606838566,0.2106825745794,-1.43150237954257,0.152286285493888,0.604779048461247
"ENSMUSG00000037361",971.907515507412,-0.233869282601899,0.16347583517783,-1.43060460494051,0.152543566956424,0.604779048461247
"ENSMUSG00000024099",1074.10104131046,-0.18284120212187,0.127731949125657,-1.43144454753446,0.152302848851869,0.604779048461247
"ENSMUSG00000028693",564.837759755507,-0.177271849186387,0.124004814480558,-1.42955618238661,0.152844439193455,0.604862065833265
"ENSMUSG00000003575",204.424481520461,0.328103806361289,0.229432214331935,1.43006860355974,0.152697330193268,0.604862065833265
"ENSMUSG00000007656",1251.81270268968,-0.138370364497256,0.0967798977677721,-1.42974282561532,0.152790844035712,0.604862065833265
"ENSMUSG00000078771",1347.51169971008,-0.274221417497584,0.191808907160563,-1.42965945407339,0.152814782654417,0.604862065833265
"ENSMUSG00000061086",343.761817822477,0.323450703532407,0.22627184059932,1.42947837731683,0.152866785374017,0.604862065833265
"ENSMUSG00000039756",753.644889760293,0.186969919101937,0.130950285318109,1.4277931403337,0.153351407846489,0.605346419518029
"ENSMUSG00000041477",168.200696096933,0.216228256857434,0.151430427987468,1.42790494441004,0.153319220280612,0.605346419518029
"ENSMUSG00000004500",62.4769330708903,0.372971437814043,0.261202088120188,1.42790373728722,0.153319567774895,0.605346419518029
"ENSMUSG00000038594",26.6300655737759,0.563711795336397,0.394627760012685,1.42846462529214,0.153158169529599,0.605346419518029
"ENSMUSG00000008129",10.8198043755137,0.946748146194855,0.66283936287914,1.42832215347398,0.153199154237687,0.605346419518029
"ENSMUSG00000050621",288.75945195157,0.264482554645434,0.185220241902585,1.42793547794056,0.153310430796464,0.605346419518029
"ENSMUSG00000075702",37.7866510175346,-0.713483607841065,0.499552187444992,-1.42824638901142,0.153220952712812,0.605346419518029
"ENSMUSG00000020366",546.778886320524,-0.18636074419671,0.130506300914642,-1.42798273256246,0.153296828678524,0.605346419518029
"ENSMUSG00000054000",104.388983279848,-0.363084300776698,0.254449128613952,-1.42694259852454,0.153596440806031,0.605436613682012
"ENSMUSG00000086013",49.8551139966972,0.49787343139833,0.348805263393576,1.42736788589269,0.15347388239841,0.605436613682012
"ENSMUSG00000055862",92.4934449981465,-0.362519225026101,0.254055737781263,-1.42692791822802,0.153600672670859,0.605436613682012
"ENSMUSG00000076258",2098.13867004438,-0.217863267438462,0.152667172675633,-1.42704724021679,0.153566278486203,0.605436613682012
"ENSMUSG00000097867",51.1881923075989,0.539106980285945,0.377809418422528,1.42692837710845,0.153600540388813,0.605436613682012
"ENSMUSG00000028698",19.0877153519948,0.787109931415965,0.551785397457002,1.42647836467492,0.15373030765868,0.605590516616544
"ENSMUSG00000032348",13.0087767805787,-1.18475302203702,0.830534233768482,-1.42649510864988,0.153725477810993,0.605590516616544
"ENSMUSG00000027239",33.0657468441703,-0.585420067428297,0.410630863114091,-1.42566017319951,0.153966457915299,0.606020049403401
"ENSMUSG00000008763",415.040307201331,0.172107767433077,0.120763755874069,1.42516077102264,0.154110733158732,0.606020049403401
"ENSMUSG00000048578",2131.08660815179,0.149645821550633,0.104980209421828,1.42546697491649,0.154022259927617,0.606020049403401
"ENSMUSG00000019929",16.0885992314228,-1.52445139499459,1.06984379209395,-1.42492895342306,0.154177739219446,0.606020049403401
"ENSMUSG00000052192",11.2106073612869,0.859618732415688,0.603186929783388,1.42512824792869,0.154120132509605,0.606020049403401
"ENSMUSG00000073435",18.4596086657844,-0.968414489873619,0.679391410736218,-1.42541467932926,0.154037367254723,0.606020049403401
"ENSMUSG00000036185",32.8407603899926,0.58788276319715,0.412400803321818,1.42551313785486,0.154008925156766,0.606020049403401
"ENSMUSG00000013663",2081.36175591698,0.241870624609924,0.169752214958212,1.42484517606716,0.154201960214687,0.606020049403401
"ENSMUSG00000089929",1186.9306363604,-0.407106757385932,0.285763330467288,-1.42462910381196,0.154264442529704,0.606087451255403
"ENSMUSG00000081416",15.8384348171535,-0.683855714972787,0.480127376196157,-1.42432143817893,0.15435344439597,0.606258975198036
"ENSMUSG00000050954",46.4210130834166,-0.400698792336734,0.281370604271572,-1.42409614314219,0.154418642743727,0.60633693200694
"ENSMUSG00000045005",47.4620668473852,0.408988873523087,0.287609811426954,1.4220268477418,0.155018457136736,0.606618238275054
"ENSMUSG00000026173",11.3464792415191,-0.765583266112508,0.538271916567709,-1.42229836361193,0.154939653747767,0.606618238275054
"ENSMUSG00000026475",55.7658632381677,0.784719093208242,0.551651158590448,1.42249151658327,0.154883612530719,0.606618238275054
"ENSMUSG00000039069",228.071284953883,0.267288386997057,0.187854833801845,1.42284540454786,0.154780975760043,0.606618238275054
"ENSMUSG00000046658",145.163788592713,0.312423481844332,0.219670733165943,1.42223534897715,0.154957940084232,0.606618238275054
"ENSMUSG00000058638",545.887837063406,0.147460225322811,0.103609340850724,1.423232925835,0.154668643711672,0.606618238275054
"ENSMUSG00000030850",387.322618003553,0.22369392984006,0.157303117641318,1.4220565567564,0.155009833060384,0.606618238275054
"ENSMUSG00000034518",161.066336023986,0.284483030670548,0.19996813080647,1.42264184559425,0.154840006870394,0.606618238275054
"ENSMUSG00000097051",49.7231567621555,-0.587070545266259,0.412583764594,-1.4229123771847,0.15476155775736,0.606618238275054
"ENSMUSG00000018378",76.7185213203642,-0.353351947874263,0.24822950098727,-1.42348893450978,0.154594467625374,0.606618238275054
"ENSMUSG00000103283",14.3213534589581,-0.972912944293903,0.684200393494168,-1.42197074650206,0.155034743469399,0.606618238275054
"ENSMUSG00000067931",14.6013269516967,-0.738696429815502,0.518983841994468,-1.42335149968576,0.154634284702291,0.606618238275054
"ENSMUSG00000028603",1839.5085498825,-0.192736253409515,0.135559128944573,-1.42178734040347,0.155087995793775,0.606649064880858
"ENSMUSG00000062270",4005.66586579957,-0.150279516402856,0.105714645975666,-1.42155814850336,0.155154561638086,0.606731935975784
"ENSMUSG00000071661",19.6873498176081,0.707571811721548,0.49797837073288,1.42088864357745,0.155349134989174,0.607315185615571
"ENSMUSG00000020935",122.599928403215,-0.265090304687759,0.18659898706099,-1.42064171335032,0.15542094526759,0.607418309917474
"ENSMUSG00000023873",22.738294281788,0.587010252139196,0.413285093759172,1.42035186122937,0.155505269894348,0.607570268406613
"ENSMUSG00000042644",1616.28653986745,0.326429388538087,0.229882276983271,1.41998501503377,0.155612043646654,0.607809822832535
"ENSMUSG00000034330",3229.20098295914,0.17905934578235,0.126139549910895,1.41953372997476,0.155743470377676,0.608145502029652
"ENSMUSG00000037138",682.270884720766,0.344540673952653,0.243211714644582,1.41662861287807,0.156591538423786,0.60819747041904
"ENSMUSG00000003418",350.059408205211,0.198123122902366,0.139841518298818,1.41676896327034,0.156550486692182,0.60819747041904
"ENSMUSG00000074682",32.1334075985953,0.599430034393602,0.423168617833226,1.41652761838271,0.156621083818456,0.60819747041904
"ENSMUSG00000045854",199.601405105762,-0.351587160797086,0.248136746175217,-1.41690888679913,0.15650956794072,0.60819747041904
"ENSMUSG00000066150",316.490873001074,-0.20603385766576,0.145313618134838,-1.41785649762419,0.156232665364786,0.60819747041904
"ENSMUSG00000029178",839.125664002627,-0.219104726300841,0.154646101196112,-1.41681377419911,0.156537381456618,0.60819747041904
"ENSMUSG00000089665",14.1932682168687,-0.991191826920543,0.698533197475263,-1.41896166209859,0.155910193468732,0.60819747041904
"ENSMUSG00000033938",1143.67640531877,-0.20129500295565,0.141988067299809,-1.41768957619948,0.156281414704226,0.60819747041904
"ENSMUSG00000089726",17.7528975984852,-0.719517194858275,0.507539325772194,-1.41765801844727,0.156290632430694,0.60819747041904
"ENSMUSG00000042156",42.8421924747755,-0.741122546361712,0.522630424479332,-1.4180623852889,0.156172551839448,0.60819747041904
"ENSMUSG00000038775",139.464928910222,-0.728005162813263,0.513068137346297,-1.41892491429826,0.155920907851135,0.60819747041904
"ENSMUSG00000082292",114.8274212383,-0.404958974784292,0.285814082908041,-1.41686151593372,0.156523420004025,0.60819747041904
"ENSMUSG00000047547",530.333680499675,-0.26397533893671,0.186277464131391,-1.41710829148133,0.156451268743886,0.60819747041904
"ENSMUSG00000025875",121.655225993024,-0.347138919723618,0.244751550661075,-1.41833185034373,0.156093901980731,0.60819747041904
"ENSMUSG00000021694",99.6867047151373,-0.297581866835005,0.209821315039381,-1.418263281684,0.156113912542641,0.60819747041904
"ENSMUSG00000040877",36.908840656598,0.423823811652346,0.299146317418816,1.41677763346482,0.15654795097482,0.60819747041904
"ENSMUSG00000097746",19.1943749085433,0.960330561411848,0.67790150796226,1.41662254786622,0.156593312590982,0.60819747041904
"ENSMUSG00000024902",532.666228625392,-0.222543797446159,0.156826705744272,-1.41904273503677,0.155886557391318,0.60819747041904
"ENSMUSG00000024993",244.19318956216,-0.350679726534327,0.24746484669212,-1.41708905819104,0.15645689119082,0.60819747041904
"ENSMUSG00000062373",142.196668978053,-0.306257206746456,0.216229503466956,-1.41635254133235,0.156672311680444,0.608219746564327
"ENSMUSG00000039405",15.5528937205098,-0.969251187653159,0.684468894638829,-1.41606316261399,0.156757012271959,0.608293010450224
"ENSMUSG00000051341",218.928970524156,0.27443543817333,0.193813457255089,1.41597720849761,0.156782177562563,0.608293010450224
"ENSMUSG00000029455",5386.49060565994,0.170643394107329,0.12057119876441,1.41529151120706,0.156983042877705,0.608366169065192
"ENSMUSG00000030421",603.66237575061,0.184498452051602,0.130348256100731,1.41542708411092,0.156943313249613,0.608366169065192
"ENSMUSG00000071793",68.391523961035,0.532483934022746,0.376234761226415,1.41529701372357,0.156981430217273,0.608366169065192
"ENSMUSG00000022472",405.9302558203,0.298319795685659,0.210739175629247,1.41558775104299,0.156896239688838,0.608366169065192
"ENSMUSG00000039740",194.461342948173,0.273869380495954,0.193661794306449,1.41416318833949,0.157313993631622,0.608766452924686
"ENSMUSG00000036693",398.72403639232,0.24245374845887,0.171402423021919,1.41452929418544,0.15720655245581,0.608766452924686
"ENSMUSG00000094433",322.480807308497,-0.257731505314879,0.182237659815568,-1.41426039807421,0.157285460041111,0.608766452924686
"ENSMUSG00000021996",1584.48528954068,-0.136318849701186,0.0963666982571418,-1.41458462484039,0.157190319393503,0.608766452924686
"ENSMUSG00000059714",428.808929899053,-0.214043305008253,0.151340516928622,-1.4143159370151,0.157269159675311,0.608766452924686
"ENSMUSG00000106383",17.0188560711468,-0.908625686292762,0.642842450633129,-1.41345003802699,0.157523441802408,0.609400583593228
"ENSMUSG00000027646",53.4661582294666,-0.716735437791529,0.507334155707264,-1.4127482443841,0.15772976079549,0.609864794545534
"ENSMUSG00000031530",130.634905540243,0.399723034260245,0.282943371252444,1.412731574134,0.157734664139002,0.609864794545534
"ENSMUSG00000030682",903.981212572082,-0.140698953372399,0.0996287347393545,-1.4122326630012,0.157881465997967,0.61025591222689
"ENSMUSG00000042700",522.117008125952,0.257845879411492,0.182615677432166,1.41195916493682,0.157961985205587,0.610310063428213
"ENSMUSG00000022377",806.290887646051,-0.206050431633992,0.145954392797606,-1.41174532458041,0.158024962547359,0.610310063428213
"ENSMUSG00000024019",263.554821639837,0.284084648262715,0.201232996663699,1.4117200109954,0.158032418817388,0.610310063428213
"ENSMUSG00000095332",16.6793664161472,-0.811219696920564,0.574952053255291,-1.41093451589148,0.158263923609873,0.610456148266437
"ENSMUSG00000029089",109.01575592175,0.398216018427965,0.282344386484589,1.41039113044204,0.158424222923682,0.610456148266437
"ENSMUSG00000061589",353.198506809488,-0.209292200558655,0.148298517820949,-1.41128990116643,0.158159151008275,0.610456148266437
"ENSMUSG00000074657",32.5589843513758,-0.892698088217943,0.632878898324399,-1.41053539718489,0.158381652092452,0.610456148266437
"ENSMUSG00000020280",169.15353976947,-0.317945340019,0.225338923921652,-1.4109650232001,0.158254927562472,0.610456148266437
"ENSMUSG00000018599",107.041450008207,-0.35912855261145,0.254686496089886,-1.4100808567593,0.158515809125766,0.610456148266437
"ENSMUSG00000021182",610.258095326355,-0.264644781687531,0.1875400136233,-1.41113769042966,0.158204018451939,0.610456148266437
"ENSMUSG00000023832",212.598818115133,-0.320516867948638,0.227283180673706,-1.41020935644499,0.158477873885759,0.610456148266437
"ENSMUSG00000024423",156.113122101372,0.34223946364407,0.242592977708245,1.41075585483627,0.15831661526228,0.610456148266437
"ENSMUSG00000067889",13.1368189168109,-0.877712714250058,0.622472073011601,-1.4100435221191,0.158526832219975,0.610456148266437
"ENSMUSG00000054381",136.100048974329,0.307470908388285,0.218122120349549,1.40962735872708,0.158649744216315,0.610592992675378
"ENSMUSG00000024885",615.466814979592,-0.340476805275474,0.241539044099315,-1.40961394686765,0.158653706548561,0.610592992675378
"ENSMUSG00000028718",20.0777691105533,-0.751719555830518,0.533686772645862,-1.4085407290567,0.158971015508734,0.611638122978929
"ENSMUSG00000036427",6960.04705217489,0.160512095837987,0.113970338448595,1.40836728242572,0.159022342012178,0.611659583631419
"ENSMUSG00000030256",176.541959312484,0.417348587190545,0.296408454394284,1.40801849948378,0.159125592177097,0.611880692380726
"ENSMUSG00000034135",415.880643027142,0.244052849404214,0.1733715886802,1.40768652616083,0.159223913302948,0.612082725951814
"ENSMUSG00000059994",2676.82365728711,0.348805793981409,0.247859224372617,1.40727380578354,0.159346213512557,0.612376796396347
